IBM_id,Entry_by,check_by,pid,ref_no.,order_no.,Planting_Info,Site Name,city,day_month,year,pieces,count_check,rodent_gaurds,wire_staple_box,fibre_mats,Total,Abies_balsamea,Acer_freemanii,Acer_nigrum,Acer_pennsylvanicum,Acer_rubrum,Acer_saccharinum,Acer_saccharum,Acer_spicatum,Achillea_millefolium,Acorus_americanus,Acorus_calamus,Agastache_nepetoides,Alisma_plantago,Allium_cernum,Alnus_rugosa,Amelanchier_arborea,Amelanchier_canadensis,Amelanchier_laevis,Ammophilia_breviligulate,Anaphalis_margeritaces,Andropogon_gerardii,Anemone_canadensis,Anemone_cylindrica,Anemone_virginiana,Antennaria_parlinii,Anthoxanthum_hirtum,Apocynum_androsaemifolium,Aquilegia_canadensis,Arisaema_triphyllum,Aronia_arbutifolia,Aronia_melanocarpa,Asarum_canadense,Asclepias_incarnata,Asclepias_sullivantii,Asclepias_syriaca,Asclepias_tuberosa,Aster_cordifolium,Aster_divaricatus,Aster_ericoides,Aster_laevis,Aster_lateriforus,Aster_macrophyllus,Aster_ptarmicoides,Aster_puniceus,Aster_umbellatus,Aster_urophyllus,Athyrium_filix-femina,Betula_alleghaniensis,Betula_papyrifera,Bouteloua_curtipendula,Buxus_microphyla,Calamagrostis_canadensis,Capanula_rotundifolia,Carex_bebbii,Carex_comosa,Carex_crinita,Carex_hystericina,Carex_pennsylvanica,Carex_pellita,Carex_pseudocyperus,Carex_stipata,Carex_stricta,Carex_trisperma,Carex_vulpinoides,Carpinus_caroliniana,Carya_cordiformis,Carya_ovata,Ceanothus_americanus,Ceonothus_americanus,Celtis_occidentalis,Cephalanthus_occidentalis,Cercis_canadensis,Chamerion_angustiflorium,Chelone_glabra,Cirsium_discolor,Clematis_virginiana,"Combretum_erythrophyllum
",Coreopsis_tripteris,Coreopsis_lanceolata,Coreopsis_verticulata,Cornus_alternifolia_,Cornus_ammomum,Cornus_canadensis,Cornus_racemosa,Cornus_sericea,Corylus_americana,Corylus_cornuta,Crataegus_mollis,Dasiphora_fruticosa,Deschampsia_caespitosa,Desmodium_canadense,Diervilla_lonicera,Doellingeria_umbellata,Echinacea_purpurea,Echinacea_pallida,Elaeagnus_commutata,Elymus_canadensis,Elymus_hystrix,Elymus_virginicus,Equsetum_hyemale,Erigeron_annus,Eupatorium_maculatum,Eupatorium_perfoliatum,Eupatorium_rugosum,Fagus_grandifolia,Fragaria_vesca,Fragaria_virginiana,Gentiana_andrewsii,Gentianopsis_crinita,Geum_triflorum,Gymnocadus_dioicus,Hamamelis_virginiana,Helenium_autumnale,Helianthus_divaricatus,Helianthus_giganteus,Helianthus_strumosus,Heliopsis_helianthoides,Hibiscus_moscheutos,Houstonia_longifolia,Hypericum_kalmianum,Hypericum_prolificum,Ilex_verticillata,Iris_pseudacores,Iris_versicolor,Juncus_effusus,Juncus_tenuis,Juniperus_communis,Juniperus_virginiana,Juglans_nigra,Juglans_cinerea,Larix_laricina,Lespedeza_capitata,Leucanthemum_vulgare,Liatris_cylindracea,Liatris_spicata,Lilium_michiganese,Lillium_philedalphium,Lindera_benzoin,Liriodendron_tulipifera,Lobelia_cardinalis,Lobelia_siphilitica,Lobelia_spicata,Lonicera_canadensis,Lupinus_perennis,Mimulus_rigens,Monarda_didyma,Monarda_fistulosa,Myrica_gale,Novae_angliae,Nymphaea_odorata,Oenothera_biennis,Osmundastrum_cinnamomeum,Ostrya_virginiana,Panicum_virgatum,Penstemon_digitalis,Penstemon_hirsutus,Physocarpus_opulifolius,Physostegia_virginiana,Picea_glauca,Pinus_resinosa,Pinus_strobus,Platanus_occidentalis,Polystichum_acrostichoides,Pontederia_Cordata,Populus_balsamifera,Populus_deltoides,Populus_grandidentata,Populus_tremuloides,Potentilla_anserina,Potentilla_fructicosa,Potentilla_simplex,Prunus_pensylvanica,Prunus_pumila,Prunus_serotina,Prunus_virginiana,Pycnanthemum_tenuifolium,Pycnanthemum_virginianum,Quercus_alba,Quercus_bicolor,Quercus_macrocarpa,Quercus_prinoides,Quercus_rubra,Ratibida_pinnata,Rhus_aromatica,Rhus_glabra,Rhus_typhina,Ribes_americanum,Ribes_cynosbati,Rosa_acicularis,Rosa_blanda,Rosa_carolina,Rosa_palustris,Rubus_alleghaniensis,Rubus_Idaeus,Rubus_occidentalis,Rubus_odoratus,Rudbeckia_hirta,Rudbeckia_laciniata,Sagittaria_latifolia,Salix_amygdaloides,Salix_bebbiana,Salix_discolor,Salix_eriocephala,Salix_exigua,Salix_lanata,Salix_lucida,Salix_nigra,Salix_petiolaris,Salix_species,Sambucus_canadensis,Sambucus_pubens,Sambucus_racemosa,Schizachyrium_scoparium,Scirpus_acutus,Scirpus_americanum,Scirpus_atrovirens,Scirpus_cyperinus,Scirpus_fluviatilus,Scirpus_validus,Shepherdia_canadensis,Silphium_perfoliatum,Sisyrinchium_montanum,Solidago_caesia,Solidago_canadensis,Solidago_flexicaulis,Solidago_juncea,Solidago_nemoralis,Solidago_rigidum,Sorghastrum_nutans,Sparganium_eurycarpum,Spartina_pectinata,Spiraea_alba,Sporobolus_cryptandrus,Sporobolus_heterolepis,Symphoricarpos_albus,Symphoricarpos,Symphyotrichum_oolentangiense,Symphyotrichum_puniceum,Tall_cinquefoil,Thalictrum_pubescens,Thuja_occidentalis,Tilia_americana,Typha_latifolia,Tsuga_canadensis,Ulmus_americana,Ulmus_laevis,Ulmus_rubra,Ulmus_thomasii,Verbena_hastata,Verbena_simplex,Verbena_stricta,Verbena_urticifolia,Vernonia_gigantea,Viburnum_acerifolium,Viburnum_dentatum,Viburnum_lentago,Viburnum_trilobum,Vitis_riparia,Zizia_aurea
553,AA,Em,0,52555,12713,RP,Meeno-Reesor Infill,Toronto,03-Dec,2021,901,1,300,1,0,600,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,25,25,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
554,LB,AA,0,52074,11965,RP,Menno-Reesor - Lowland Cedar,Toronto,26-Nov,2019,2695,1,135,0,0,2560,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0
555,LB,FMN,0,51916,11966,RP,Menno-Reesor - Lowland Forest,Toronto,18-Jun,2019,5832,1,1016,0,0,4816,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,500,0,500,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,130,0,130,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,290,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,145,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,LB,AA,0,51915,11968,RP,Menno-Reesor - Mixed White Pine,Toronto,18-Jun,2019,6180,1,890,0,0,5290,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,470,0,0,0,0,0,0,200,0,0,0,0,0,0,400,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,750,0,0,0
557,AA,Em,0,52357,12476,IR,Menno-Reesor Compensation Infill,Toronto,23-Jun,2021,760,1,110,0,0,650,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,45,0,0,0,0,10,0,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
558,AA,Em,0,52594,12628,EM,Metrolinx Bruce's Mill,Stouffville,08-Dec,2021,7985,1,1600,0,0,6385,0,0,0,0,100,0,100,0,0,0,0,0,0,0,253,300,0,300,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,490,200,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,100,0,100,50,0,0,0,0,40,360,0,0,0,100,0,100,250,0,0,0,0,100,0,100,0,200,0,250,0,0,0,0,0,0,0,0,0,100,0,0,0,200,0,0,0,0,0,0,0,0,400,200,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,100,100,0,0,0
559,AA,AA,,50543,10591,HAB,Metrolinx Calipers @ Queens Plate,Toronto,19-Nov,2014,8,1,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,AA,Em,0,52584,12639,EM,Metrolinx Cold Creek,King,07-Dec,2021,1312,1,656,0,0,656,0,0,0,0,25,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,50,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,FMN,Em,0,52310,12385,EM,Metrolinx Cornell Channel 1 & 3,Markham,07-Dec,2020,5352,1,1100,2,0,4250,0,0,0,0,50,50,200,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,75,0,0,0,0,0,0,0,0,0,0,0,150,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,200,0,200,0,0,0,0,0,100,0,0,50,0,125,0,0,150,0,0,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,89,11,75,0,0,0,0,0,250,100,0,0,100,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,100,50,0,0,100,0,0,0,0,0,0,0,0,0,100,150,0,0,0
562,FMN,Em,0,52287,12386,EM,Metrolinx Cornell Channel 2,Markham,07-Dec,2020,2200,1,300,0,0,1900,0,0,50,0,25,0,50,0,0,0,0,0,0,0,25,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,125,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,25,0,25,25,0,0,25,0,0,0,0,0,0,100,0,0,25,0,0,0,0,25,0,50,0,100,0,50,0,0,0,0,0,0,0,0,0,100,0,0,0,50,50,0,0,0,0,0,25,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0
563,FMN,Em,0,52289,12384,EM,Metrolinx Meadowvale,Toronto,07-Dec,2020,15675,1,3405,0,0,12270,0,0,0,0,50,436,250,0,0,0,0,0,0,0,402,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,75,0,0,0,0,0,0,0,0,0,0,500,100,0,462,1102,90,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,450,0,152,0,201,52,0,0,100,175,100,141,0,0,0,75,0,350,500,0,0,50,75,100,0,200,0,0,0,700,0,0,0,0,0,0,0,0,0,200,0,0,0,0,200,255,477,0,0,270,0,0,0,550,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,100,0,0,150,0,0,0,0,0,0,0,0,150,100,400,2,0,0
564,AA,Em,0,52558,12685,EM,Metrolinx Right of Way,Toronto,03-Dec,2021,3764,1,350,0,0,3414,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,300,300,200,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,31,0,0,0,0,0,0,100,0,50,0,0,0,0,0,0,0,0,0,0,0,10,0,45,0,200,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,200,0,0,0,0,0,50,0,0,20,0,0,0,0,0,0,0,0,0,0,200,0,0,0
565,AA,Em,0,52361,12304,IR,Mildred Temple,Markham,24-Jun,2021,2600,1,500,0,0,2100,0,0,0,0,25,50,125,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,100,100,0,0,0,0,0,225,0,0,0,0,0,0,50,0,0,100,0,75,0,100,0,50,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,50,50,0,50,0,0,0,0,0,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
566,AA,Em,0,52534,12660,RP,Military Trail,Toronto,02-Dec,2021,700,1,125,0,0,575,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,100,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,60,0,0,0,0,20,0,5,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
567,AA,AA,,52817,12938,RP,Milne Hollow Fall,Toronto,07-Oct,2022,1010,1,50,0,0,960,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,40,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,30,35,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,30,0,0,100,0,0,0,0,0,0,0,0,0,200,0,0,0,0,25,0,50,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,50,0,10,0,0,0,0,0,0,0,0,0,0,50,0,0,0
568,AA,AA,,52760,12826,EM,Milne Hollow Garden,Toronto,09-Jul,2022,2385,1,0,0,0,2385,0,0,0,0,0,0,0,0,0,8,0,41,0,0,0,0,0,1,0,21,39,0,21,21,28,0,0,12,12,0,4,0,9,33,0,29,33,21,45,41,0,45,11,7,37,21,0,0,0,0,0,0,21,8,8,8,8,0,0,8,8,8,0,16,0,0,0,4,0,0,0,0,0,8,5,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,20,0,0,0,39,0,81,0,51,0,0,27,26,14,0,14,26,24,12,0,0,0,0,0,38,50,28,7,14,0,0,0,0,24,8,0,0,0,0,0,0,71,0,42,78,36,0,0,0,20,8,0,0,32,24,0,88,3,43,0,0,0,0,35,40,33,0,29,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,21,0,0,0,3,0,0,4,0,0,0,0,0,40,0,0,0,0,0,0,33,75,0,0,0,0,0,0,0,0,0,0,0,4,0,0,41,0,0,0,0,0,0,0,29,26,0,0,0,0,41,74,37,0,0,0,0,0,0,0,37,0,0,22,0,0,0,0,0,0,0,0,43,0,41,15,0,0,0,0,0,0,42
569,AA,AA,,52740,12793,RP,Milne Hollow Pond,Toronto,08-Jul,2022,660,1,85,0,0,575,0,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,300,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
570,AA,AA,,50667,10779,HAB,Milton Planting R,Pickering,04-Jun,2015,70,1,0,0,0,70,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,AA,AA,,,,,Milton Property Compensation (!!!),,,2015,,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
